"Department","Cost","Travel Class","Ticket Single or Return","Airline","Travel Date","Origin ICAO","Origin Name","Origin Municipality","Origin Region","Origin Country","Origin Latitude","Origin Longitude","Destination ICAO","Destination Name","Destination Region","Destination Country","Destination Latitude","Destination Longitude","Distance"
"Yellow Department",676.10,"Economy","Return","Air France",2011-04-20,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"LFMN","Nice-Côte d'Azur Airport","Provence-Alpes-Côte-d'Azur","France",43.6584014893,7.21586990356,1418
"Yellow Department",1183.50,"Business","Return","KLM",2011-04-20,"EGNV","Durham Tees Valley Airport","Durham","England","United Kingdom",54.5092010498047,-1.42940998077393,"LTBA","Atatürk International Airport","İstanbul Province","Turkey",40.976898,28.8146,2684
"Yellow Department",1183.50,"Business","Return","KLM",2011-04-20,"EGNV","Durham Tees Valley Airport","Durham","England","United Kingdom",54.5092010498047,-1.42940998077393,"LTBA","Atatürk International Airport","İstanbul Province","Turkey",40.976898,28.8146,2684
"Orange Department",63.98,"Economy","Single","Aer Lingus",2011-04-21,"EGAA","Belfast International Airport","Belfast","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,523
"Orange Department",71.44,"Economy","Single","Easyjet",2011-04-21,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,510
"Orange Department",84.16,"Economy","Single","Easyjet",2011-04-21,"EDDK","Cologne Bonn Airport","Cologne","North Rhine-Westphalia","Germany",50.8658981323,7.1427397728,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,514
"Orange Department",84.16,"Economy","Single","Easyjet",2011-04-21,"EDDK","Cologne Bonn Airport","Cologne","North Rhine-Westphalia","Germany",50.8658981323,7.1427397728,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,514
"Orange Department",224.40,"Economy","Return","British Airways",2011-04-21,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,283
"Orange Department",224.40,"Economy","Return","British Airways",2011-04-21,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,283
"Yellow Department",262.30,"Business","Single","British Airways",2011-04-21,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,534
"Yellow Department",532.70,"Business","Return","Iberia",2011-04-21,"GCTS","Tenerife South Airport","Tenerife Island","Canary Islands","Spain",28.044500351,-16.5725002289,"GCTS","Tenerife South Airport","Canary Islands","Spain",28.044500351,-16.5725002289,0
"Yellow Department",532.70,"Business","Return","Iberia",2011-04-21,"GCTS","Tenerife South Airport","Tenerife Island","Canary Islands","Spain",28.044500351,-16.5725002289,"GCTS","Tenerife South Airport","Canary Islands","Spain",28.044500351,-16.5725002289,0
"Purple Department",85.06,"Economy","Single","Ryanair",2011-04-22,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"LIPH","Treviso-Sant'Angelo Airport","Veneto","Italy",45.648399,12.1944,1115
"Orange Department",132.88,"Economy","Return","British Airways",2011-04-22,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,595
"Purple Department",147.86,"Economy","Return","Ryanair",2011-04-22,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"LIPH","Treviso-Sant'Angelo Airport","Veneto","Italy",45.648399,12.1944,1115
"Yellow Department",191.30,"Economy","Single","Eastern Airways",2011-04-22,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,697
"Yellow Department",191.30,"Economy","Single","Eastern Airways",2011-04-22,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,697
"Orange Department",270.23,"Economy","Return","British Airways",2011-04-22,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,543
"Orange Department",338.81,"Economy","Return","Air France",2011-04-22,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EHAM","Amsterdam Airport Schiphol","Noord-Holland","Netherlands",52.308601,4.76389,335
"Orange Department",338.81,"Economy","Return","Air France",2011-04-22,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EHAM","Amsterdam Airport Schiphol","Noord-Holland","Netherlands",52.308601,4.76389,335
"Yellow Department",358.83,"Economy","Return","Flybe",2011-04-22,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,285
"Purple Department",39.25,"Economy","Single","Ryanair",2011-04-23,"LIME","Il Caravaggio International Airport","Bergamo","Lombardy","Italy",45.673901,9.70417,"EGGD","Bristol Airport","England","United Kingdom",51.382702,-2.71909,1111
"Yellow Department",73.80,"Economy","Single","Ryanair",2011-04-23,"LPFR","Faro Airport","Faro","Faro District","Portugal",37.0144004822,-7.96590995789,"EGGP","Liverpool John Lennon Airport","England","United Kingdom",53.3335990905762,-2.8497200012207,1857
"Orange Department",95.98,"Economy","Single","British Airways",2011-04-23,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,555
"Orange Department",198.88,"Economy","Return","British Airways",2011-04-23,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,595
"Orange Department",274.80,"Business","Return","British Airways",2011-04-23,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,243
"Orange Department",1709.63,"Economy","Return","Air France",2011-04-23,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"GOBD","Blaise Diagne International Airport","Dakar Region","Senegal",14.67,-17.073333,4352
"Orange Department",1709.63,"Economy","Return","Air France",2011-04-23,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"GOBD","Blaise Diagne International Airport","Dakar Region","Senegal",14.67,-17.073333,4352
"Yellow Department",133.88,"Economy","Return","British Airways",2011-04-25,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,595
"Yellow Department",2199.10,"Business","Return","KLM",2011-04-25,"EGNV","Durham Tees Valley Airport","Durham","England","United Kingdom",54.5092010498047,-1.42940998077393,"ZBAA","Beijing Capital International Airport","Beijing Municipality","China",40.0801010131836,116.584999084473,7962
"Yellow Department",2199.10,"Business","Return","KLM",2011-04-25,"EGNV","Durham Tees Valley Airport","Durham","England","United Kingdom",54.5092010498047,-1.42940998077393,"ZBAA","Beijing Capital International Airport","Beijing Municipality","China",40.0801010131836,116.584999084473,7962
"Yellow Department",34.00,"Economy","Single","Flybe",2011-04-26,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",102.76,"Economy","Single","Flybe",2011-04-26,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",204.00,"First","Single","Air China",2011-04-26,"ZBAA","Beijing Capital International Airport","Beijing","Beijing Municipality","China",40.0801010131836,116.584999084473,"ZSNJ","Nanjing Lukou Airport","Jiangsu Province","China",31.742000579834,118.861999511719,949
"Orange Department",346.04,"Business","Return","British Airways",2011-04-27,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,647
"Yellow Department",12.99,"Economy","Single","Flybe",2011-04-28,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,444
"Yellow Department",83.50,"Economy","Single","Flybe",2011-04-28,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,444
"Orange Department",97.19,"Economy","Return","Easyjet",2011-04-28,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGW","London Luton Airport","England","United Kingdom",51.874698638916,-0.368333011865616,476
"Orange Department",97.19,"Economy","Return","Easyjet",2011-04-28,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGW","London Luton Airport","England","United Kingdom",51.874698638916,-0.368333011865616,476
"Orange Department",97.19,"Economy","Return","Easyjet",2011-04-28,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGW","London Luton Airport","England","United Kingdom",51.874698638916,-0.368333011865616,476
"Orange Department",97.19,"Economy","Return","Easyjet",2011-04-28,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGW","London Luton Airport","England","United Kingdom",51.874698638916,-0.368333011865616,476
"Yellow Department",103.49,"Economy","Single","Flybe",2011-04-28,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,686
"Orange Department",110.36,"Economy","Return","Easyjet",2011-04-28,"EGGW","London Luton Airport","London","England","United Kingdom",51.874698638916,-0.368333011865616,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,476
"Orange Department",110.36,"Economy","Return","Easyjet",2011-04-28,"EGGW","London Luton Airport","London","England","United Kingdom",51.874698638916,-0.368333011865616,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,476
"Yellow Department",163.70,"Economy","Return","Iberia",2011-04-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LECO","A Coruña Airport","Galicia","Spain",43.302101,-8.37726,1085
"Yellow Department",163.80,"Economy","Return","Iberia",2011-04-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LECO","A Coruña Airport","Galicia","Spain",43.302101,-8.37726,1085
"Yellow Department",173.65,"Economy","Return","Flybe",2011-04-28,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EBBR","Brussels Airport","Brussels-Capital Region","Belgium",50.9014015198,4.48443984985,409
"Yellow Department",173.65,"Economy","Return","Flybe",2011-04-28,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EBBR","Brussels Airport","Brussels-Capital Region","Belgium",50.9014015198,4.48443984985,409
"Orange Department",251.11,"Economy","Return","Flybe",2011-04-28,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGBB","Birmingham International Airport","England","United Kingdom",52.4538993835,-1.74802994728,403
"Yellow Department",447.64,"Economy","Return","British Airways",2011-04-28,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LIRP","Pisa International Airport","Tuscany","Italy",43.683899,10.3927,1148
"Yellow Department",586.41,"Economy","Return","Lufthansa",2011-04-28,"EGCC","Manchester Airport","Manchester","England","United Kingdom",53.3536987304688,-2.27495002746582,"LEVC","Valencia Airport","Valencia","Spain",39.4893,-0.481625,1548
"Yellow Department",1427.50,"Business","Return","KLM",2011-04-28,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"LIRF","Leonardo da Vinci–Fiumicino Airport","Lazio","Italy",41.8002778,12.2388889,1788
"Yellow Department",1427.50,"Business","Return","KLM",2011-04-28,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"LIRF","Leonardo da Vinci–Fiumicino Airport","Lazio","Italy",41.8002778,12.2388889,1788
"Yellow Department",228.74,"Economy","Return","Flybe",2011-04-29,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Orange Department",244.70,"Economy","Return","Eastern Airways",2011-04-29,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNV","Durham Tees Valley Airport","England","United Kingdom",54.5092010498047,-1.42940998077393,396
"Yellow Department",303.30,"Economy","Return","Eastern Airways",2011-04-29,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Orange Department",305.50,"Economy","Return","Eastern Airways",2011-04-29,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNV","Durham Tees Valley Airport","England","United Kingdom",54.5092010498047,-1.42940998077393,396
"Yellow Department",337.76,"Economy","Return","Flybe",2011-04-29,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",562.30,"Business","Return","British Airways",2011-04-29,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LIRP","Pisa International Airport","Tuscany","Italy",43.683899,10.3927,1186
