DATE,WIND,IND,RAIN,IND_1,T_MAX,IND_2,T_MIN,T_MIN_G
1962/3/17,7.71,0,0,0,7.2,0,3.5,2.3
1962/3/18,5.79,0,0,0,11.6,1,-4.2,-9.2
1962/3/19,9.04,0,0,0,6.7,1,-0.5,-6.3
1962/3/20,7.67,0,0,0,9.4,1,-1.6,-6.4
1962/3/21,6.71,0,0,0,6.5,0,2.2,-2.3
1962/3/22,5.96,0,0.5,0,9.3,1,-1.5,-6.6
1962/3/23,9.42,0,0,0,6.8,0,2.5,-0.5
1962/3/24,3.5,0,0.2,0,6.8,0,2.6,0
1962/3/25,19.41,0,2.3,0,10.2,0,2.7,1.5
1962/3/26,14.88,0,0.3,0,12.6,0,2.8,1.7
1962/3/27,9.92,0,0.2,0,11.1,0,1.6,-2.2
1962/3/28,13.54,0,4.4,0,10.1,1,-2.1,-7.7
1962/3/29,10.83,0,1.2,0,13.6,0,3.2,2.2
1962/3/30,13.75,0,0.3,0,9.3,0,0.8,-3.8
1962/3/31,16.42,0,0.4,0,9.2,1,-0.1,-4.3
1962/4/1,19.79,0,2.7,0,8.6,0,1.4,-2
1962/4/2,20.83,0,5.2,0,9.8,0,2.4,-0.1
1962/4/3,10.67,0,4,0,12.1,0,3.4,0
1962/4/4,17.83,0,3.8,0,10.2,0,1.7,-1.1
1962/4/5,22.42,0,1.7,0,9.3,0,4.4,3
1962/4/6,17.08,0,1.1,0,10.8,0,1.1,-1.1
1962/4/7,22.5,0,1.5,0,13.1,0,5.4,5.5
1962/4/8,18.25,0,6.1,0,10.5,0,2.2,0.3
1962/4/9,16.21,0,3.8,0,9.4,0,3,1.3
1962/4/10,12.04,0,1.8,0,11.1,0,4.5,4.3
1962/4/11,14.12,0,0.1,0,12.3,0,6.6,5.6
1962/4/12,3.79,0,0,0,10.5,0,5,3.4
1962/4/13,6.58,0,0,0,10.6,1,-1.1,-5.2
1962/4/14,11.42,0,0,0,8.2,0,1.7,-3.7
1962/4/15,13.83,0,0,0,7.6,0,1.8,-3.1
1962/4/16,15.34,0,0.5,0,9.1,0,1.6,-2.8
1962/4/17,14.83,0,3.3,0,9,0,5.4,5.3
1962/4/18,11.71,0,0.8,0,8.4,0,5.7,4.3
1962/4/19,6.21,0,0,0,12,0,6.1,5.6
1962/4/20,6.17,0,0.2,0,12.2,0,3.3,-0.4
1962/4/21,3.58,0,7.4,0,11.1,0,3.3,-1.1
1962/4/22,8.58,0,0,0,14.8,0,0.2,-4.3
1962/4/23,8.96,0,0,0,13.1,0,6.1,2.7
1962/4/24,5.79,0,0,0,16.8,0,7.2,5.3
1962/4/25,5.83,0,0,0,15,0,3.3,-1.4
1962/4/26,7.67,0,0,0,15.8,0,5.8,0.6
1962/4/27,6.42,0,0,0,13.2,0,5.1,-0.5
1962/4/28,5.17,0,0,0,15.5,0,0.7,-2.1
1962/4/29,5.37,0,0,2,13,0,3.4,-1.1
1962/4/30,5.41,0,0,0,13.6,0,1.1,-2.2
1962/5/1,2.25,0,0,0,13.8,0,2,-1.3
1962/5/2,4,0,0,0,15.7,0,2.8,-1.4
1962/5/3,3.5,0,0,0,15.7,0,2.7,-0.7
1962/5/4,5.83,0,0,0,16.7,0,8.8,8.3
1962/5/5,8.79,0,0,0,15.7,0,6.4,1.8
1962/5/6,4.88,0,7.9,0,18.8,0,8.8,9.4
1962/5/7,14.09,0,0.3,0,18.6,0,10.3,7.1
1962/5/8,11.34,0,2,0,16.7,0,11.5,6.6
1962/5/9,7.04,0,2.6,0,13.3,0,5.5,-0.5
1962/5/10,5.96,0,6.9,0,14.3,0,5,-1.1
1962/5/11,11.04,0,1.6,0,14,0,6.2,3.1
1962/5/12,10.46,0,0.3,0,13.3,0,6.6,1.1
1962/5/13,8.75,0,0,0,16.5,0,3.2,-1.6
1962/5/14,13.79,0,0,0,17.4,0,10.2,7.6
1962/5/15,9.83,0,3.5,0,14.5,0,8.5,4.6
1962/5/16,23.25,0,0.4,0,13.3,0,8,5.7
1962/5/17,18.05,0,2.8,0,13.6,0,4.8,2.3
1962/5/18,11.21,0,27,0,13.4,0,5.8,3.2
1962/5/19,17.12,0,1.6,0,12.4,0,5.5,5
1962/5/20,12.42,0,0.9,0,12.8,0,4.4,-0.5
1962/5/21,11.63,0,1.5,0,16.1,0,4.5,4.6
1962/5/22,16,0,0,0,15.8,0,6.6,0.6
1962/5/23,16.42,0,0.4,0,14.8,0,5.8,4.4
1962/5/24,11.67,0,0.1,0,13.8,0,4.4,2.2
1962/5/25,8,0,0,0,11,0,2.3,-0.4
1962/5/26,7.46,0,0,0,11,0,4.1,1.2
1962/5/27,9.92,0,0,0,12.3,0,5.2,3.3
1962/5/28,6.83,0,3.8,0,14.4,0,5.2,1.7
1962/5/29,6.75,0,0.1,0,10.7,0,9,8.6
1962/5/30,7.17,0,0,0,15.6,0,2.6,-0.5
1962/5/31,7.83,0,0,0,11.7,0,2.5,-0.8
1962/6/1,5.91,0,0,0,14,0,1.1,-2.6
1962/6/2,3.17,0,0,0,14.5,0,2.5,-0.4
1962/6/3,3,0,0,0,15.6,0,5.5,1.1
1962/6/4,3.33,0,0,0,16.4,0,4.5,1.8
1962/6/5,8.21,0,0,0,16.7,0,4.6,1.1
1962/6/6,6.08,0,0,0,20.1,0,4.8,1.1
1962/6/7,3.83,0,0,0,21.7,0,8.5,5.5
1962/6/8,5.41,0,0,0,22.7,0,10.6,8.1
1962/6/9,8.29,0,0,0,19.1,0,11.1,7.8
1962/6/10,6.5,0,4.4,0,15.1,0,7.6,4.3
1962/6/11,7.96,0,2.3,0,16.2,0,9.1,8.3
1962/6/12,9.08,0,0,0,20.1,0,11.4,10.7
1962/6/13,9.62,0,0,0,15.6,0,8.8,5.6
1962/6/14,14,0,0.2,0,16.8,0,13.3,11.5
1962/6/15,2.79,0,7.8,0,16.8,0,8.2,5
1962/6/16,8.42,0,0,0,18.3,0,4.4,0
1962/6/17,10.37,0,1.6,0,16.8,0,6.3,1.6
1962/6/18,21.5,0,1.6,0,18.4,0,12.4,11.4
1962/6/19,23.42,0,0.9,0,15.6,0,11.1,9.5
1962/6/20,12.54,0,1.9,0,19.8,0,9.4,6.1
1962/6/21,16.04,0,0.8,0,19.4,0,13.8,12.2
1962/6/22,13.67,0,0.2,0,18.4,0,10.6,9.3
1962/6/23,16.66,0,0.3,0,17.3,0,9,7.5
1962/6/24,25.29,0,0,0,16.1,0,9.6,10.5
1962/6/25,18.79,0,0.2,0,16.1,0,7.1,5.4
1962/6/26,14.33,0,0,0,16.3,0,9.6,8.3
1962/6/27,11.92,0,0,0,16.1,0,4.5,2.3
1962/6/28,12.79,0,0.6,0,18.4,0,11.7,9.2
1962/6/29,6.42,0,0,0,17.2,0,6,6.7
1962/6/30,7.12,0,0,0,20.1,0,7.8,5.7
1962/7/1,11.17,0,0,0,20.7,0,9.3,7.7
1962/7/2,17.5,0,0,0,19.1,0,11.8,10.6
1962/7/3,12.87,0,0,0,19,0,10.6,10.5
1962/7/4,10.08,0,0,0,16.1,2,11.2,9.8
1962/7/5,7.79,0,0,0,13.7,0,5.3,2.1
1962/7/6,5.46,0,0,0,15.5,0,9.7,9.3
1962/7/7,3.13,0,0,0,15.5,0,11.3,10.6
1962/7/8,4.67,0,0,0,16.6,0,11.2,9.7
1962/7/9,4.63,0,9,0,18.3,0,11.3,8.6
1962/7/10,7.5,0,4.5,0,14.2,0,11.2,10.7
1962/7/11,5.71,0,0,0,15.6,0,11.1,11.1
1962/7/12,4.75,0,0,0,18.8,0,10.1,9.6
1962/7/13,5.54,0,4.3,0,19.2,0,8.3,5.5
1962/7/14,8,0,3.4,0,15.1,0,12.3,11.8
1962/7/15,5.79,0,0,2,14.8,0,11.6,11.4
1962/7/16,1.87,0,0,0,17.7,0,10.4,6.3
1962/7/17,4.54,0,0,0,17.2,0,5.3,1.5
1962/7/18,12.33,0,8.3,0,16.5,0,11.1,6.5
1962/7/19,13.04,0,0,0,18.4,0,13.3,13.2
1962/7/20,9.17,0,24.7,0,21.1,0,11,7.6
1962/7/21,12.96,0,1.2,0,17.3,0,11.4,11
1962/7/22,11.29,0,2.6,0,18,0,12.3,11.1
1962/7/23,5.88,0,1.9,0,18.4,0,11.6,10.5
1962/7/24,4.38,0,2,0,15.1,0,12.1,11
1962/7/25,6.34,0,0,0,17.3,0,11.1,NA
1962/7/26,10,0,0,0,15.5,0,10.5,9.2
1962/7/27,3.67,0,0,0,17,0,11.1,8.4
1962/7/28,2.88,0,7,0,19.6,0,10.2,6.8
1962/7/29,6.58,0,1.9,0,21.7,0,14,13.3
1962/7/30,12.17,0,0,0,20.5,0,14.4,13.4
1962/7/31,9.54,0,0,0,16.5,0,12.8,10.8
1962/8/1,4.46,0,2.1,0,18,0,13.2,NA
1962/8/2,8.38,0,0.4,2,16.5,0,13.6,NA
1962/8/3,8.42,0,9.2,0,16.2,0,12,NA
1962/8/4,14.25,0,0.6,0,17,0,9.7,NA
1962/8/5,10.75,0,0.1,0,18.8,0,8.8,NA
1962/8/6,5.63,0,3,0,16.2,0,5.6,NA
1962/8/7,10.5,0,1.3,0,17,0,8.8,NA
1962/8/8,7.12,0,2.3,0,17,0,7.8,NA
1962/8/9,12.25,0,1.7,0,17.1,0,12.2,NA
1962/8/10,14.29,0,0.6,0,19.5,0,10.8,NA
1962/8/11,18.5,0,0,0,18.5,0,14.2,NA
1962/8/12,9.38,0,0,0,17.3,0,10,NA
1962/8/13,5.88,0,1.4,0,16.1,0,6.7,NA
1962/8/14,8.67,0,11.1,0,18.2,0,7.3,NA
1962/8/15,10.41,0,2.5,0,17.8,2,10.6,NA
1962/8/16,11.38,0,1.1,0,16.7,0,10,NA
1962/8/17,11.25,0,0.2,0,19,0,7.6,NA
1962/8/18,7.54,0,0.8,0,17.7,0,8.4,NA
1962/8/19,10.5,0,1.4,0,20.1,0,13.8,NA
1962/8/20,11.25,0,2.8,0,18.5,0,13.7,NA
1962/8/21,14.21,0,1.2,0,18.4,0,12.3,NA
1962/8/22,15.09,0,0.9,0,18.6,0,11.7,NA
1962/8/23,17.04,0,6.1,0,18.3,0,12.7,NA
1962/8/24,21.09,0,0.9,0,17.8,0,11.7,NA
1962/8/25,15.5,0,1.1,0,18.1,0,10.5,NA
1962/8/26,22.13,0,4.8,0,18.1,0,12.4,NA
1962/8/27,14.29,0,4.3,0,16.6,0,9.4,NA
1962/8/28,5.54,0,1,0,15.5,0,10.2,NA
1962/8/29,7.75,0,0,0,19,0,7.3,NA
1962/8/30,6.42,0,0,0,20.2,0,10.1,NA
1962/8/31,5.37,0,0,0,19.5,0,13.3,NA
1962/9/1,7.41,0,0.5,0,19,0,15.2,12.1
1962/9/2,5,0,5.5,0,19.5,0,13.5,11.1
1962/9/3,6.17,0,1.6,0,18.3,0,13.2,12.2
1962/9/4,6.46,0,5.2,0,16.7,0,12.2,8.4
1962/9/5,7.5,0,11,0,18.8,0,9.8,7.8
1962/9/6,5.25,0,1.9,0,15.1,0,8.4,6
1962/9/7,11.63,0,1.2,0,16.2,0,5.7,3.8
1962/9/8,8.04,0,0.2,0,16.6,0,9.5,8.2
1962/9/9,18.79,0,1.1,0,17.3,0,12.1,10.7
1962/9/10,9.59,0,18.3,0,16.6,0,13.1,11
1962/9/11,8.38,0,3,0,18.1,0,10.1,10.8
1962/9/12,7.54,0,0.1,0,13.4,0,10.4,9.3
1962/9/13,6.13,0,0,0,14.3,0,3.5,0.6
1962/9/14,7.25,0,1.1,0,16.2,0,9.5,9
1962/9/15,7.92,0,1.9,0,15.4,0,10.5,8.8
1962/9/16,11.75,0,1.1,0,14.1,0,5.7,3.7
1962/9/17,10.58,0,0,0,13.3,0,5.1,3.3
1962/9/18,6.79,0,0,0,14.5,0,2.8,0.1
1962/9/19,2.88,0,0,0,13.3,0,7.4,4
1962/9/20,4.63,0,0,0,12.8,0,9.4,5.7
1962/9/21,2.29,0,0,0,14.3,0,3.8,-1.3
1962/9/22,6.58,0,0,0,14,0,2.3,-1.5
1962/9/23,8.33,0,0,0,16.1,0,10,9
1962/9/24,4.88,0,1.3,0,16.2,0,12.3,10.5
1962/9/25,10.83,0,13.3,0,14.8,0,11.1,7.1
1962/9/26,12,0,13.3,0,9.6,0,8.7,8.4
1962/9/27,8.42,0,10.8,0,15,0,1.3,-2.7
1962/9/28,11.29,0,0.8,0,15.5,0,6.7,NA
1962/9/29,13.79,0,20,0,14.3,0,2.5,-1.4
1962/9/30,16.54,0,3,0,16.3,0,9.6,6.7
1962/10/1,13.29,0,1.6,0,16.6,0,10.5,7.6
1962/10/2,7.12,0,0,0,16.3,0,6.5,1
1962/10/3,7.33,0,0,0,17.2,0,2.7,-1.6
1962/10/4,11.54,0,0.5,0,16.6,0,11.5,7
1962/10/5,8.29,0,0,0,17.7,0,10.1,7.2
1962/10/6,6.25,0,0,0,17.7,0,6.6,3.3
1962/10/7,8.04,0,0,0,17.8,0,10.5,6.7
1962/10/8,8.46,0,0,0,16.8,0,11.6,9.2
1962/10/9,4.88,0,0,0,16.6,0,5.4,2.7
1962/10/10,4.83,0,0,0,15.5,0,10.1,7.2
1962/10/11,7.79,0,0,0,15.5,0,9.8,6.8
1962/10/12,4.96,0,0,0,14.5,0,8.1,4.3
1962/10/13,2.5,0,0,0,14.6,0,6.1,3.4
1962/10/14,4.88,0,0,0,12.7,0,7.7,5
1962/10/15,3.92,0,0,0,15.6,0,10.3,9.3
1962/10/16,4.38,0,0,0,12.8,0,4,2.3
1962/10/17,6.29,0,0,0,10,0,3.6,3.5
1962/10/18,11.63,0,0.2,0,15,0,6.6,7.2
1962/10/19,5.58,0,0,0,16.1,0,9.5,10
1962/10/20,3.79,0,0,0,13.2,0,7.1,5.1
1962/10/21,6.34,0,0,0,12.8,0,9.5,5.4
1962/10/22,4.92,0,0,2,14.5,0,9.7,8.5
1962/10/23,6.54,0,0,0,14.3,0,3.6,-0.1
1962/10/24,8.5,0,0.5,0,15.7,0,9,8.3
1962/10/25,11.79,0,0.5,0,14.4,0,11.3,10.6
1962/10/26,11.04,0,0,0,8.7,0,2.7,0.8
1962/10/27,15.63,0,0.6,0,11.4,1,-0.5,-3.8
1962/10/28,15.92,0,0.9,0,9.5,0,4.4,2.7
1962/10/29,11.96,0,8.1,0,12.7,0,1.1,-2.7
1962/10/30,20.75,0,0.9,0,9.5,0,3.6,NA
1962/10/31,12.75,0,3.5,0,10,0,3.7,1.8
1962/11/1,10.46,0,0,0,13.3,0,3.7,-0.3
1962/11/2,6.04,0,9.1,0,10.6,0,7.3,1.3
1962/11/3,6.83,0,0.1,0,9.5,0,5.6,4
1962/11/4,10.92,0,11.2,0,11.8,0,2.2,-1.4
1962/11/5,19.75,0,0.5,0,12.1,0,8.3,7
1962/11/6,8.29,0,1.2,0,12.1,0,6.1,2.1
1962/11/7,3.5,0,0,0,11.2,0,8.3,7.3
1962/11/8,4.42,0,0,0,10.7,0,0.5,-2.7
1962/11/9,12.58,0,0.2,0,11.2,0,1.8,0.1
1962/11/10,16.25,0,0,0,11.7,0,10,8.8
1962/11/11,14.75,0,0.5,0,9.6,0,8.7,7.8
1962/11/12,5.5,0,0.2,0,7.6,0,5,3.8
1962/11/13,7.29,0,0,0,8,0,1.7,-0.6
1962/11/14,13.7,0,0.5,0,10.1,0,1.6,NA
1962/11/15,9.42,0,0.3,0,7.2,0,1.6,-0.4
1962/11/16,10.41,0,3,0,9.3,1,-0.5,-5.1
1962/11/17,18,0,0.6,0,5.1,0,3.8,0.1
1962/11/18,16.46,0,0,0,4.4,1,-0.5,-2.5
1962/11/19,10.37,0,0.1,0,4.4,1,-1.8,-3.8
1962/11/20,10.54,0,0.5,0,6.3,1,-0.8,-5.4
1962/11/21,8.42,0,0,0,7.7,0,3.8,1.6
1962/11/22,8.38,0,9.5,0,11.3,0,2.7,-1.6
1962/11/23,12.96,0,0.5,0,12.7,0,5.1,5.1
1962/11/24,11.17,0,9.5,0,10,0,8.7,7.1
1962/11/25,4,0,0,0,10,0,5.1,1.6
1962/11/26,5.96,0,0,0,7.2,0,1.6,-2
1962/11/27,5.09,0,0,0,8.7,0,3.4,0.4
1962/11/28,4.88,0,0,0,7.7,0,4.7,4.6
1962/11/29,7.41,0,0,0,6.7,0,5.1,4.5
1962/11/30,4.71,0,0,0,8.4,0,3.7,1.1
1962/12/1,8.42,0,0.1,0,9.5,0,3.7,4
1962/12/2,12.96,0,0,0,9.2,0,6.2,4.5
1962/12/3,10.13,0,0,0,10.5,0,6.7,4.5
1962/12/4,4.79,0,0,0,10,0,5.5,3.6
1962/12/5,8.96,0,0,0,11.4,1,-0.5,-5.5
1962/12/6,4.17,0,0,2,11.1,0,0.5,-3.8
1962/12/7,13.13,0,19,0,12.7,0,0.3,-3.5
1962/12/8,23.67,0,17,0,9.6,0,5.8,5.5
1962/12/9,20.25,0,1,0,7.6,0,3.8,2.2
1962/12/10,12.67,0,6.2,0,10.3,0,4.5,3.7
1962/12/11,16.42,0,1.3,2,9.6,0,6.3,5.4
1962/12/12,19.67,0,0.3,0,3.8,0,2.3,0
1962/12/13,14,0,0.3,0,8.2,0,0,-1.4
1962/12/14,20,0,7.8,0,12.4,1,-0.6,-0.4
1962/12/15,28.91,0,1.2,0,12.8,0,7.8,NA
1962/12/16,16.54,0,0.4,0,6.6,0,3.6,2.1
1962/12/17,9.59,0,1.2,0,7.6,0,0.3,-2.2
1962/12/18,15.92,0,0.9,0,6.3,0,2.8,1.6
1962/12/19,9.87,0,5.3,0,12.1,0,2.7,0.5
1962/12/20,16.08,0,0.3,0,11.5,0,3,1.2
1962/12/21,10.41,0,0,0,8.2,0,1.5,-0.5
1962/12/22,5.71,0,0,0,7.5,1,-2.8,-7.1
1962/12/23,9.33,0,0,0,7.1,1,-2.5,NA
1962/12/24,4.92,0,0,0,2.7,1,-2.2,-7.2
1962/12/25,7,0,5.1,0,2.8,1,-3.8,-7.7
1962/12/26,12.38,0,6,0,5,1,-1.8,-1.8
1962/12/27,11.92,0,3.4,0,4.4,1,-0.1,-2.7
1962/12/28,7.79,0,0,0,3.4,0,0.5,-1.5
1962/12/29,13.62,0,0,0,3.2,1,-7.2,-11.1
1962/12/30,28.79,0,10.8,0,3.2,2,0.1,-2.2
1962/12/31,27.79,0,0,0,3.1,0,0,-0.8
1963/1/1,23.45,0,0,4,NA,4,NA,1.1
1963/1/2,20.75,0,3.9,4,NA,4,NA,0.2
1963/1/3,13.83,0,12.5,4,NA,4,NA,0.2
1963/1/4,8.54,0,6.4,4,NA,4,NA,1.6
1963/1/5,13.08,0,1.2,4,NA,4,NA,1.8
1963/1/6,20.91,0,0,4,NA,4,NA,2.2
1963/1/7,16.75,0,0,4,NA,4,NA,0.7
1963/1/8,16.83,0,0,4,NA,4,NA,-0.7
1963/1/9,21.67,0,0,4,NA,4,NA,-1.1
1963/1/10,19.38,0,0,4,NA,4,NA,0
1963/1/11,9.79,0,0,4,NA,4,NA,-1.1
1963/1/12,3.96,0,6,4,NA,4,NA,-6.7
1963/1/13,5.21,0,0,4,NA,4,NA,-13
1963/1/14,10.46,0,0,4,NA,4,NA,-14.4
1963/1/15,9.17,0,3.6,4,NA,4,NA,-6.7
1963/1/16,12.58,0,0.1,4,NA,4,NA,-1.3
1963/1/17,15.37,0,0,4,NA,4,NA,-3.4
1963/1/18,21.5,0,0,4,NA,4,NA,-2.1
1963/1/19,23.79,0,0,4,NA,4,NA,-2.1
1963/1/20,19.62,0,0.8,4,NA,4,NA,-3.3
1963/1/21,13.83,0,0,4,NA,4,NA,-2.6
1963/1/22,11.92,0,0,4,NA,4,NA,-4
1963/1/23,2.17,0,0,4,NA,4,NA,-11.6
1963/1/24,3.04,0,0,4,NA,4,NA,-12.2
1963/1/25,8.92,0,0,4,NA,4,NA,-8.8
1963/1/26,8.38,0,0,4,NA,4,NA,-7.2
1963/1/27,1.63,0,0,4,NA,4,NA,-6
1963/1/28,1.33,0,0,4,NA,4,NA,-4.7
1963/1/29,7.41,0,7.6,4,NA,4,NA,0
1963/1/30,19.62,0,0.6,4,NA,4,NA,-0.6
1963/1/31,11.83,0,1.3,4,NA,4,NA,-1
1963/2/1,14.04,0,0.4,4,NA,4,NA,0
1963/2/2,15.16,0,0.6,4,NA,4,NA,-3
1963/2/3,8.67,0,0.2,4,NA,4,NA,-5.6
1963/2/4,9.13,0,7,4,NA,4,NA,-8.8
1963/2/5,22,0,32,4,NA,4,NA,-3.2
1963/2/6,20.25,0,12,4,NA,4,NA,-0.1
1963/2/7,11.83,0,0,4,NA,4,NA,1.1
1963/2/8,10.37,0,0.7,4,NA,4,NA,-5.4
1963/2/9,16.88,0,5.3,4,NA,4,NA,-1.5
1963/2/10,15.67,0,0,4,NA,4,NA,1.6
1963/2/11,6.79,0,0,4,NA,4,NA,1.1
1963/2/12,5.21,0,0,4,NA,4,NA,-0.1
1963/2/13,12.83,0,7.2,4,NA,4,NA,-6.1
1963/2/14,19.17,0,6.3,4,NA,4,NA,4.4
1963/2/15,15.5,0,0,4,NA,4,NA,3.7
1963/2/16,13.54,0,0,4,NA,4,NA,1.1
1963/2/17,7.83,0,0,4,NA,4,NA,0.4
1963/2/18,10.34,0,0,4,NA,4,NA,-6.6
1963/2/19,14.54,0,0,4,NA,4,NA,-1.5
1963/2/20,9.92,0,0,4,NA,4,NA,-4
1963/2/21,8.5,0,0,4,NA,4,NA,-2.7
1963/2/22,5.5,0,0,4,NA,4,NA,-6.6
1963/2/23,9.33,0,0,4,NA,4,NA,-7.3
1963/2/24,13.75,0,0,4,NA,4,NA,-2.7
1963/2/25,11.46,0,0,4,NA,4,NA,-8.7
1963/2/26,19.25,0,0,4,NA,4,NA,-1.5
1963/2/27,12.5,0,0,4,NA,4,NA,-2
1963/2/28,16.46,0,0,4,NA,4,NA,-0.1
1963/3/1,16.21,0,0,0,7.1,0,2.2,-2.2
1963/3/2,15.83,0,0.1,0,7.8,0,1.7,-1.6
1963/3/3,14.46,0,0.3,0,8.4,0,4,4.1
1963/3/4,14.42,0,4,0,11.8,0,4.8,3.8
1963/3/5,20.21,0,2.3,0,13.4,0,6.7,5.6
1963/3/6,9.96,0,0.2,0,11.7,0,8.3,7.7
1963/3/7,17.88,0,0,0,12.8,0,6.1,6.2
1963/3/8,17.5,0,1,0,11.8,0,7.2,6.2
1963/3/9,13.33,0,3.7,0,9.1,0,6.1,4.4
1963/3/10,17.33,0,0.5,0,11.3,0,4.8,4.4
1963/3/11,5.66,0,0,0,8.3,1,-1.6,-4.8
1963/3/12,6.67,0,0.1,0,11.7,0,0.9,-1.6
1963/3/13,11.46,0,0.7,0,12.1,1,-2.7,-6.2
1963/3/14,13.92,0,0.1,0,12.3,0,4.6,4.8
1963/3/15,14.25,0,18.5,0,14.2,0,8.3,6.6
1963/3/16,16.62,0,2,0,12.4,0,6.6,6.1
1963/3/17,13.17,0,4.7,0,10.1,0,6.6,1.2
1963/3/18,12.42,0,0,0,13.4,0,6.6,5.5
1963/3/19,9.54,0,14.8,0,8.4,0,1.7,-1.1
1963/3/20,7.54,0,0,0,11.4,0,4.8,4.8
1963/3/21,4.33,0,0,0,10.2,0,0,-4
1963/3/22,4.17,0,0,0,6.8,0,2.6,-2.2
1963/3/23,4.79,0,0,0,12.1,1,-2.1,-5.4
1963/3/24,19.75,0,6.4,0,10.1,0,1.7,-2.6
1963/3/25,19.55,0,0.4,0,11.4,0,5.4,5.4
1963/3/26,7.62,0,2.9,0,12.7,0,4.4,4.4
1963/3/27,13.92,0,0.2,0,10.1,0,4,3.4
1963/3/28,9.83,0,1.5,0,7.9,0,2.2,0.5
1963/3/29,8.67,0,0,0,9.7,1,-1,-4.8
1963/3/30,9.38,0,0,0,7.9,0,0.6,-1.6
1963/3/31,6.83,0,0,0,11.2,1,-2.2,-5.4
1963/4/1,11.79,0,2.2,4,NA,4,NA,1.6
1963/4/2,8.96,0,0,4,NA,4,NA,-3.2
1963/4/3,8.71,0,0.2,4,NA,4,NA,-1.6
1963/4/4,13,0,4.3,4,NA,4,NA,1.2
1963/4/5,20.04,0,7.2,4,NA,4,NA,2
1963/4/6,20.5,0,1.8,4,NA,4,NA,2.7
1963/4/7,18.5,0,0,4,NA,4,NA,2.7
1963/4/8,10.41,0,0.3,4,NA,4,NA,2.7
1963/4/9,11.67,0,1.1,4,NA,4,NA,4.4
1963/4/10,7.25,0,1.2,4,NA,4,NA,4.4
1963/4/11,9.54,0,0,4,NA,4,NA,4.4
1963/4/12,16,0,0,4,NA,4,NA,-3.6
1963/4/13,15.21,0,10.1,4,NA,4,NA,0.5
1963/4/14,16.46,0,2.7,4,NA,4,NA,3.3
1963/4/15,8.87,0,1.1,4,NA,4,NA,7.7
1963/4/16,9.67,0,0,4,NA,4,NA,7.7
1963/4/17,8,0,0,4,NA,4,NA,2.3
1963/4/18,9.92,0,1.1,4,NA,4,NA,2.5
1963/4/19,9.5,1,5.8,4,NA,4,NA,-4.5
1963/4/20,21.54,0,1.7,4,NA,4,NA,4.5
1963/4/21,19.58,0,4.4,4,NA,4,NA,5.6
1963/4/22,13.42,0,0,4,NA,4,NA,6.6
1963/4/23,6,0,0.2,4,NA,4,NA,6
1963/4/24,6.67,0,0.2,4,NA,4,NA,3.3
1963/4/25,4.83,0,0,4,NA,4,NA,-0.7
1963/4/26,5.71,0,0.6,4,NA,4,NA,-0.5
1963/4/27,12.12,0,0.1,4,NA,4,NA,0
1963/4/28,11.42,0,0.2,4,NA,4,NA,12.1
1963/4/29,11.75,0,0,4,NA,4,NA,6.1
1963/4/30,12.33,0,1.1,4,NA,4,NA,2.2
1963/5/1,14.46,0,0.1,0,12.8,0,6.5,3.4
1963/5/2,15.37,0,1.2,0,12.7,0,2.3,0.5
1963/5/3,12.96,0,0,0,13.5,0,5.6,3.8
1963/5/4,13.37,0,2.6,0,14.4,0,4.5,1.1
1963/5/5,14.96,0,0.4,0,11.2,0,3.4,1.7
1963/5/6,13.67,0,0.7,2,14.1,0,4.1,2.6
1963/5/7,18.75,0,3.2,0,15.2,0,8.8,7.7
1963/5/8,11.67,0,0.8,0,14,0,8.4,7.2
1963/5/9,13.88,0,1.3,0,14.4,0,5.6,2.2
1963/5/10,23.09,0,0.9,0,12.2,0,8.2,7.5
1963/5/11,12.25,0,0,0,13.8,0,4,1.4
1963/5/12,15.59,0,0.1,0,15.5,0,10,7.5
1963/5/13,20.33,0,0.8,0,14.2,0,9,5.6
1963/5/14,13.42,0,1.1,0,14.5,0,7.7,5.5
1963/5/15,12.83,0,0.5,0,15.5,0,5.5,NA
1963/5/16,14.42,0,0.5,0,18.3,0,3.8,-0.2
1963/5/17,13.96,0,0,0,16.6,0,3.8,-0.2
1963/5/18,19.33,0,0.8,0,13.3,0,8.4,6.3
1963/5/19,11.38,0,5,2,13.6,0,4.8,2.2
1963/5/20,14.5,0,3.4,0,15,0,7.7,7.2
1963/5/21,7.21,0,6.8,0,12.6,0,6.7,3.8
1963/5/22,7.62,0,0,0,12.8,0,2.7,-1.2
1963/5/23,7,0,0.2,2,12,0,5.4,0.6
1963/5/24,4.96,0,4.1,0,11.6,0,0.6,-4.1
1963/5/25,8.38,0,1.1,0,15.5,0,8.4,7.2
1963/5/26,9.29,0,0.4,0,15.7,0,11,8.3
1963/5/27,5.13,0,0,0,14,0,6,0.5
1963/5/28,5.63,0,0,0,17,0,2.3,-0.7
1963/5/29,10.92,0,0,0,16.1,0,6.7,NA
1963/5/30,8.25,0,2.5,0,12.8,0,6.7,5.1
1963/5/31,6.13,0,0,0,17.1,0,10,7.2
1963/6/1,10.92,0,0,4,NA,4,NA,7
1963/6/2,14.46,0,0,4,NA,4,NA,7.6
1963/6/3,17.67,0,0,4,NA,4,NA,8.1
1963/6/4,9.79,0,0.2,4,NA,4,NA,5.5
